722880,"BURBANK-GLENDALE-PASADENA",,-8.0,34.200,-118.350,226,USA,4,NAP,Csb,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
01/04/2004,17:00,108,1346,34,E,5,268,E,5,13,E,5,3988,E,5,0,E,5,1580,E,5,57,E,5,0,B,8,99,C,9,14.9,C,8,-11.0,C,8,15,E,9,993,B,8,210,B,8,2.7,B,8,16093,B,8,77777,R,7,0.4,F,9,,,,,,,0,1,B,8,999
01/04/2004,18:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,13.8,A,7,-8.8,A,7,19,E,9,993,A,7,140,A,7,3.2,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/04/2004,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,11.9,A,7,-6.9,A,7,25,E,9,993,A,7,140,A,7,3.5,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/04/2004,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,10.9,A,7,-5.8,A,7,29,E,9,993,A,7,120,A,7,3.0,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/04/2004,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,9.7,A,7,-4.0,A,7,37,E,9,993,A,7,90,A,7,2.1,A,7,16093,A,7,77777,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/04/2004,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,7.0,A,7,-4.1,A,7,44,E,9,993,A,7,340,A,7,2.1,A,7,16093,A,7,77777,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/04/2004,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,6.9,A,7,-5.0,A,7,41,E,9,993,A,7,340,B,8,1.9,A,7,16093,A,7,77777,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/04/2004,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,5.8,A,7,-4.9,A,7,45,E,9,994,A,7,360,A,7,0.2,A,7,16093,A,7,77777,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/05/2004,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,4.1,A,7,-4.2,A,7,53,E,9,993,A,7,360,A,7,1.6,A,7,16093,A,7,77777,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/05/2004,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,4.9,A,7,-6.0,A,7,43,E,9,994,A,7,290,B,8,1.9,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/05/2004,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,4.0,A,7,-5.8,A,7,47,E,9,993,A,7,290,B,8,0.0,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/05/2004,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,4.0,A,7,-4.0,A,7,54,E,9,993,A,7,30,A,7,0.2,A,7,16093,A,7,77777,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/05/2004,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,4.0,A,7,-4.0,A,7,54,E,9,992,A,7,30,B,8,1.9,A,7,16093,A,7,77777,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/05/2004,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,4.1,A,7,-4.2,A,7,53,E,9,993,A,7,90,A,7,0.2,A,7,16093,A,7,77777,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/05/2004,07:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,5.0,A,7,-5.8,A,7,44,E,9,993,A,7,90,A,7,1.5,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/05/2004,08:00,121,1411,38,E,5,153,E,5,25,E,5,4275,E,5,0,E,5,2801,E,5,106,E,5,0,A,7,99,C,9,5.0,A,7,-4.0,A,7,51,E,9,993,A,7,340,A,7,1.6,A,7,16093,A,7,77777,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/05/2004,09:00,352,1411,128,E,5,104,E,5,102,E,5,14127,E,5,5245,E,5,11306,E,5,480,E,5,0,A,7,99,C,9,5.5,A,7,-4.1,A,7,49,E,9,994,A,7,350,B,8,1.9,A,7,16093,A,7,77777,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/05/2004,10:00,547,1411,209,E,5,71,E,5,181,E,5,23131,E,5,5547,E,5,20160,E,5,913,E,5,0,A,7,99,C,9,9.2,A,7,-5.2,A,7,35,E,9,995,A,7,110,A,7,0.2,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/05/2004,11:00,685,1411,276,E,5,97,E,5,229,E,5,30887,E,5,8353,E,5,25763,E,5,1208,E,5,0,A,7,99,C,9,11.1,A,7,-7.1,A,7,26,E,9,996,A,7,110,B,8,1.3,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,?,0,0
01/05/2004,12:00,755,1411,544,E,5,643,E,5,200,E,5,62260,E,5,51648,E,5,22981,E,5,1074,E,5,0,A,7,99,C,9,12.2,A,7,-8.1,A,7,22,E,9,995,A,7,110,B,8,0.0,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/05/2004,13:00,754,1411,544,E,5,797,E,5,119,E,5,64908,E,5,53824,E,5,14190,E,5,637,E,5,0,A,7,99,C,9,14.2,A,7,-9.0,A,7,18,E,9,994,A,7,110,B,8,0.0,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/05/2004,14:00,680,1411,493,E,5,782,E,5,116,E,5,58155,E,5,52052,E,5,13776,E,5,612,E,5,0,A,7,99,C,9,16.1,A,7,-9.1,A,7,16,E,9,994,A,7,110,B,8,0.2,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/05/2004,15:00,539,1411,365,E,5,622,E,5,128,E,5,41587,E,5,41383,E,5,14575,E,5,641,E,5,0,A,7,99,C,9,17.0,A,7,-10.2,A,7,14,E,9,994,A,7,310,B,8,1.3,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/05/2004,16:00,342,1411,241,E,5,477,E,5,125,E,5,26093,E,5,28269,E,5,13633,E,5,587,E,5,0,A,7,99,C,9,17.1,A,7,-11.9,A,7,12,E,9,993,A,7,310,B,8,0.0,A,7,16093,A,7,77777,A,7,0.4,F,9,,,,,,,0,1,B,8,0
01/05/2004,17:00,111,1358,36,E,5,233,E,5,18,E,5,4189,E,5,0,E,5,2088,E,5,78,E,5,0,B,8,99,C,9,17.5,C,8,-12.1,C,8,11,E,9,993,B,8,310,B,8,0.1,B,8,16093,B,8,77777,R,7,0.4,F,9,,,,,,,0,1,B,8,999
01/05/2004,18:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.9,A,7,-12.1,A,7,12,E,9,993,A,7,310,A,7,1.2,A,7,16093,A,7,77777,A,7,0.4,F,9,,,,,,,0,1,B,8,0
01/05/2004,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,15.7,A,7,-12.9,A,7,12,E,9,992,A,7,310,A,7,2.3,A,7,16093,A,7,77777,A,7,0.4,F,9,,,,,,,0,1,B,8,0
01/05/2004,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,12.9,A,7,-11.5,A,7,16,E,9,992,A,7,350,A,7,3.4,A,7,16093,A,7,77777,A,7,0.4,F,9,,,,,,,0,1,B,8,0
01/05/2004,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,11.9,A,7,-8.1,A,7,23,E,9,992,A,7,350,A,7,1.6,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/05/2004,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,10.8,A,7,-8.9,A,7,23,E,9,993,A,7,340,B,8,1.9,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/05/2004,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,9.0,A,7,-8.0,A,7,28,E,9,993,A,7,340,B,8,0.0,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/05/2004,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,8.9,A,7,-8.0,A,7,28,E,9,993,A,7,340,B,8,0.0,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/06/2004,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,7.9,A,7,-7.9,A,7,30,E,9,992,A,7,40,B,8,0.0,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/06/2004,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,7.2,A,7,-7.5,A,7,33,E,9,992,A,7,40,A,7,0.2,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/06/2004,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,8.9,A,7,-10.8,A,7,22,E,9,991,A,7,40,A,7,1.6,A,7,16093,A,7,77777,A,7,0.4,F,9,,,,,,,0,1,B,8,0
01/06/2004,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,7.9,A,7,-9.0,A,7,28,E,9,991,A,7,30,B,8,1.9,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/06/2004,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,6.9,A,7,-8.7,A,7,30,E,9,990,A,7,350,A,7,0.3,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/06/2004,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,6.1,A,7,-6.1,A,7,40,E,9,990,A,7,350,A,7,2.7,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/06/2004,07:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,6.9,A,7,-6.9,A,7,35,E,9,990,A,7,280,A,7,3.4,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/06/2004,08:00,121,1408,29,E,5,111,E,5,20,E,5,3378,E,5,0,E,5,2289,E,5,85,E,5,0,A,7,99,C,9,6.1,A,7,-6.0,A,7,40,E,9,990,A,7,280,A,7,2.0,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/06/2004,09:00,353,1411,190,E,5,447,E,5,79,E,5,21487,E,5,19229,E,5,8916,E,5,370,E,5,0,A,7,99,C,9,7.4,A,7,-6.1,A,7,36,E,9,991,A,7,50,A,7,1.5,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/06/2004,10:00,548,1411,364,E,5,665,E,5,106,E,5,42159,E,5,40890,E,5,12292,E,5,534,E,5,0,A,7,99,C,9,10.4,A,7,-7.2,A,7,27,E,9,991,A,7,140,B,8,1.3,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/06/2004,11:00,686,1411,451,E,5,547,E,5,185,E,5,51306,E,5,43006,E,5,21105,E,5,973,E,5,0,A,7,99,C,9,13.4,A,7,-9.0,A,7,19,E,9,992,A,7,140,B,8,0.0,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,?,0,0
01/06/2004,12:00,757,1411,328,E,5,140,E,5,253,E,5,36854,E,5,12485,E,5,28536,E,5,1358,E,5,0,A,7,99,C,9,16.1,A,7,-9.1,A,7,16,E,9,991,A,7,100,A,7,0.2,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/06/2004,13:00,756,1411,126,E,5,0,E,5,126,E,5,13059,E,5,0,E,5,17915,E,5,489,E,5,0,A,7,99,C,9,17.0,A,7,-10.4,A,7,14,E,9,990,A,7,100,B,8,1.3,A,7,16093,A,7,77777,A,7,0.4,F,9,,,,,,,0,1,B,8,0
01/06/2004,14:00,683,1411,105,E,5,0,E,5,105,E,5,10970,E,5,0,E,5,15308,E,5,409,E,5,0,A,7,99,C,9,17.0,A,7,-12.9,A,7,11,E,9,990,A,7,200,A,7,0.2,A,7,16093,A,7,77777,A,7,0.4,F,9,,,,,,,0,1,B,8,0
01/06/2004,15:00,543,1411,81,E,5,0,E,5,81,E,5,8523,E,5,0,E,5,12212,E,5,319,E,5,0,A,7,99,C,9,17.0,A,7,-11.6,A,7,12,E,9,990,A,7,200,B,8,1.3,A,7,16093,A,7,77777,A,7,0.4,F,9,,,,,,,0,1,B,8,0
01/06/2004,16:00,345,1411,89,E,5,29,E,5,82,E,5,9991,E,5,1295,E,5,9211,E,5,383,E,5,0,A,7,99,C,9,17.0,A,7,-8.9,A,7,15,E,9,989,A,7,150,A,7,0.2,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/06/2004,17:00,114,1371,14,E,5,15,E,5,13,E,5,1654,E,5,0,E,5,1512,E,5,55,E,5,0,B,8,99,C,9,16.7,C,8,-8.0,C,8,17,E,9,989,B,8,150,B,8,2.1,B,8,16093,B,8,77777,R,7,0.5,F,9,,,,,,,0,1,B,8,999
01/06/2004,18:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,15.9,A,7,-8.0,A,7,18,E,9,990,A,7,300,A,7,2.4,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/06/2004,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,1,A,7,99,C,9,14.9,A,7,-7.9,A,7,19,E,9,990,A,7,300,A,7,2.6,A,7,16093,A,7,77777,A,7,0.5,F,9,,,,,,,0,1,B,8,0
01/06/2004,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,13.9,A,7,-6.6,A,7,23,E,9,990,A,7,330,B,8,2.3,A,7,16093,A,7,3335,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/06/2004,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,12.9,A,7,-4.0,A,7,30,E,9,990,A,7,330,B,8,0.0,A,7,16093,A,7,3564,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/06/2004,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,12.0,A,7,-3.9,A,7,32,E,9,990,A,7,330,B,8,0.0,A,7,16093,A,7,3264,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/06/2004,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,12.0,A,7,-3.1,A,7,34,E,9,989,A,7,300,B,8,0.0,A,7,16093,A,7,2964,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/06/2004,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,11.9,A,7,-3.8,A,7,33,E,9,989,A,7,300,A,7,0.2,A,7,16093,A,7,2700,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/07/2004,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,11.1,A,7,-2.2,A,7,39,E,9,990,A,7,300,A,7,2.2,A,7,16093,A,7,2700,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/07/2004,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,11.9,A,7,-3.8,A,7,33,E,9,990,A,7,330,B,8,2.3,A,7,16093,A,7,2664,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/07/2004,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,11.0,A,7,-2.0,A,7,40,E,9,990,A,7,350,A,7,0.2,A,7,16093,A,7,2505,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/07/2004,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,A,7,99,C,9,11.0,A,7,-2.0,A,7,40,E,9,990,A,7,350,A,7,2.2,A,7,16093,A,7,3300,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/07/2004,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,10.8,A,7,-2.0,A,7,40,E,9,990,A,7,270,A,7,2.5,A,7,16093,A,7,77777,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/07/2004,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,8.9,A,7,-2.0,A,7,46,E,9,990,A,7,350,B,8,1.3,A,7,16093,A,7,77777,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/07/2004,07:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,8.0,A,7,-2.0,A,7,49,E,9,991,A,7,350,B,8,0.0,A,7,16093,A,7,77777,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/07/2004,08:00,121,1407,42,E,5,276,E,5,18,E,5,4838,E,5,0,E,5,2119,E,5,79,E,5,2,A,7,99,C,9,8.1,A,7,-2.1,A,7,48,E,9,991,A,7,50,A,7,0.2,A,7,16093,A,7,77777,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/07/2004,09:00,353,1411,205,E,5,573,E,5,61,E,5,23578,E,5,20948,E,5,7088,E,5,289,E,5,0,A,7,99,C,9,9.4,A,7,-2.9,A,7,41,E,9,991,A,7,50,A,7,1.5,A,7,16093,A,7,77777,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/07/2004,10:00,549,1411,367,E,5,720,E,5,87,E,5,43094,E,5,40517,E,5,10209,E,5,437,E,5,0,A,7,99,C,9,12.2,A,7,-2.5,A,7,35,E,9,992,A,7,270,A,7,1.5,A,7,16093,A,7,77777,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/07/2004,11:00,688,1411,484,E,5,801,E,5,93,E,5,58074,E,5,49684,E,5,11239,E,5,492,E,5,0,A,7,99,C,9,14.4,A,7,-6.0,A,7,23,E,9,992,A,7,260,B,8,1.3,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,?,0,0
01/07/2004,12:00,760,1411,553,E,5,819,E,5,112,E,5,66243,E,5,53993,E,5,13474,E,5,603,E,5,0,A,7,99,C,9,17.1,A,7,-5.8,A,7,20,E,9,992,A,7,260,B,8,0.3,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/07/2004,13:00,759,1411,528,E,5,637,E,5,186,E,5,60835,E,5,49247,E,5,21495,E,5,1000,E,5,0,A,7,99,C,9,18.2,A,7,-4.2,A,7,21,E,9,991,A,7,180,A,7,2.7,A,7,16093,A,7,77777,A,7,0.7,F,9,,,,,,,0,1,B,8,0
01/07/2004,14:00,686,1411,384,E,5,396,E,5,191,E,5,43536,E,5,31377,E,5,21807,E,5,1008,E,5,0,A,7,99,C,9,19.9,A,7,-6.1,A,7,16,E,9,991,A,7,180,A,7,3.5,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/07/2004,15:00,546,1411,398,E,5,544,E,5,187,E,5,43932,E,5,43119,E,5,20786,E,5,944,E,5,0,A,7,99,C,9,19.0,A,7,-6.9,A,7,16,E,9,991,A,7,220,A,7,3.1,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/07/2004,16:00,349,1411,132,E,5,70,E,5,115,E,5,14420,E,5,3852,E,5,12582,E,5,538,E,5,0,A,7,99,C,9,18.9,A,7,-6.5,A,7,17,E,9,991,A,7,210,A,7,3.1,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/07/2004,17:00,117,1385,21,E,5,35,E,5,19,E,5,2471,E,5,0,E,5,2137,E,5,79,E,5,0,B,8,99,C,9,18.2,C,8,-7.5,C,8,16,E,9,992,B,8,220,B,8,3.1,B,8,16093,B,8,77777,R,7,0.5,F,9,,,,,,,0,1,B,8,999
01/07/2004,18:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.4,A,7,-5.5,A,7,20,E,9,992,A,7,150,A,7,2.8,A,7,16093,A,7,77777,A,7,0.6,F,9,,,,,,,0,1,B,8,0
01/07/2004,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.6,A,7,-1.4,A,7,29,E,9,992,A,7,150,B,8,2.3,A,7,16093,A,7,77777,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/07/2004,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,13.9,A,7,3.0,A,7,48,E,9,992,A,7,150,B,8,0.0,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,B,8,0
01/07/2004,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,12.8,A,7,2.8,A,7,51,E,9,992,A,7,150,B,8,0.0,A,7,15717,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,B,8,0
01/07/2004,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,10.9,A,7,0.8,A,7,50,E,9,992,A,7,150,B,8,0.0,A,7,12874,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,B,8,0
01/07/2004,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,9.9,A,7,-1.0,A,7,47,E,9,993,A,7,300,B,8,0.0,A,7,13061,A,7,77777,A,7,0.9,F,9,,,,,,,0,1,B,8,0
01/07/2004,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,8.9,A,7,-0.9,A,7,50,E,9,993,A,7,300,B,8,0.0,A,7,14671,A,7,77777,A,7,0.9,F,9,,,,,,,0,1,B,8,0
01/08/2004,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,7.9,A,7,-0.2,A,7,57,E,9,993,A,7,300,B,8,0.0,A,7,16093,A,7,77777,A,7,0.9,F,9,,,,,,,0,1,B,8,0
01/08/2004,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,6.9,A,7,-1.9,A,7,53,E,9,993,A,7,300,A,7,0.2,A,7,16093,A,7,77777,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/08/2004,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,6.0,A,7,-1.0,A,7,61,E,9,993,A,7,300,B,8,1.3,A,7,16093,A,7,77777,A,7,0.9,F,9,,,,,,,0,1,B,8,0
01/08/2004,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,5.9,A,7,-1.1,A,7,61,E,9,993,A,7,300,B,8,0.0,A,7,16093,A,7,77777,A,7,0.9,F,9,,,,,,,0,1,B,8,0
01/08/2004,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,4.9,A,7,-1.9,A,7,61,E,9,992,A,7,300,B,8,0.0,A,7,16093,A,7,77777,A,7,0.8,F,9,,,,,,,0,1,B,8,0
01/08/2004,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,4.0,A,7,-1.0,A,7,70,E,9,991,A,7,300,B,8,0.0,A,7,16093,A,7,77777,A,7,0.9,F,9,,,,,,,0,1,B,8,0
01/08/2004,07:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,4.0,A,7,-1.0,A,7,70,E,9,992,A,7,220,B,8,0.0,A,7,16093,A,7,77777,A,7,0.9,F,9,,,,,,,0,1,B,8,0
01/08/2004,08:00,121,1409,41,E,5,289,E,5,16,E,5,4772,E,5,0,E,5,1881,E,5,69,E,5,0,A,7,99,C,9,4.4,A,7,-1.0,A,7,68,E,9,992,A,7,220,B,8,0.0,A,7,15717,A,7,77777,A,7,0.9,F,9,,,,,,,0,1,B,8,0
